Vehicle_Year,Mileage,Condition_Score,Make,Auction_Location,Sold_Price
2013,58086,8.49683867228594,Ferrari,Palm Beach,183175.5933614297
1979,94874,9.88451055667184,Ferrari,Las Vegas,169435.1527833592
1987,105415,3.8616384849365595,Chevy,Palm Beach,42266.6924246828
2016,57304,5.78760128904859,Porsche,Las Vegas,71207.60644524294
2002,20185,5.601682219334397,Ferrari,Scottsdale,166989.911096672
1996,34080,9.589613588479594,Toyota,Palm Beach,82540.06794239796
2006,56217,5.307253591894962,Chevy,Las Vegas,63914.56795947481
1996,145313,7.29195584859728,Porsche,Las Vegas,59928.479242986396
1971,140516,9.296103097976735,Chevy,Scottsdale,57928.91548988368
1996,15996,4.36040703583156,Porsche,Scottsdale,58202.4351791578
2008,89453,9.119100144208488,Porsche,Palm Beach,80650.20072104245
2008,29913,9.25710599701912,Toyota,Palm Beach,87294.2299850956
2015,65779,9.375962535704176,Ferrari,Las Vegas,187801.9126785209
2003,141853,3.4340156692428376,Porsche,Palm Beach,44484.77834621418
2015,3328,4.603200348429626,Ferrari,Scottsdale,170183.20174214814
1987,135754,8.833563174031317,Toyota,Palm Beach,64092.41587015658
2006,11497,4.232456418523769,Ferrari,Palm Beach,163012.58209261886
1974,37111,6.402277296401546,Ford,Las Vegas,55300.28648200773
1965,79283,2.0624905653404677,Porsche,Scottsdale,24884.15282670234
2003,93354,1.5064748930011669,Toyota,Las Vegas,39696.974465005835
2018,42417,4.707945905429553,Chevy,Scottsdale,68298.02952714777
2020,102589,6.210248793334458,Toyota,Scottsdale,70792.34396667228
1979,40196,4.534292020230472,Porsche,Las Vegas,48151.86010115236
2009,53885,6.199621931447578,Toyota,Palm Beach,70109.60965723789
1973,52444,5.6357593855460655,Chevy,Las Vegas,49434.396927730326
1961,120482,7.171365063574683,Ford,Palm Beach,44308.62531787342
1968,110589,6.845791879588509,Porsche,Las Vegas,47170.05939794254
2022,11649,4.8182113288592205,Porsche,Las Vegas,73926.1566442961
1996,25839,4.82495716377877,Toyota,Palm Beach,59540.88581889385
1979,21309,2.2670050601100877,Ferrari,Palm Beach,138704.12530055043
1985,107151,5.619147148868133,Ferrari,Palm Beach,149880.63574434066
1988,15216,6.28461215322127,Chevy,Las Vegas,63901.46076610636
1960,20145,5.288404576184436,Ford,Palm Beach,44427.52288092218
2014,35809,3.931366015782991,Ford,Palm Beach,63075.93007891495
1994,43717,7.494836898265623,Toyota,Palm Beach,70102.48449132813
1965,119879,1.6719548018070167,Toyota,Scottsdale,18871.874009035084
1996,43019,9.229963327786425,Ferrari,Palm Beach,179847.91663893213
2012,83621,1.1857909559121396,Ford,Palm Beach,43566.8547795607
2018,6547,9.6611512009445,Ford,Palm Beach,96651.0560047225
1964,5599,5.161200408411962,Ford,Scottsdale,47246.10204205981
1992,39141,4.714029496031871,Chevy,Scottsdale,55656.04748015936
2008,31415,3.3079961571686933,Chevy,Palm Beach,57398.480785843465
2010,132471,1.0906402134905484,Toyota,Palm Beach,37206.10106745274
1973,120606,3.473112379796198,Ferrari,Palm Beach,131804.96189898098
1971,136166,1.9845993291430055,Porsche,Palm Beach,21806.396645715027
2001,138661,6.9383875842405525,Ferrari,Scottsdale,161325.83792120276
1979,91747,3.871674750886536,Chevy,Palm Beach,39683.673754432675
2012,32455,7.9046139556329535,Chevy,Scottsdale,82277.56977816476
2009,73905,2.8622456861150525,Toyota,Las Vegas,51420.72843057526
1983,68467,9.102113716888987,Porsche,Scottsdale,70163.86858444494
2018,110006,5.706833635952493,Ford,Las Vegas,66533.56817976246
2002,117509,2.030555768220833,Porsche,Scottsdale,39401.87884110416
2021,77455,4.60760712088131,Porsche,Scottsdale,65792.53560440656
1993,116320,2.860844716627855,Porsche,Scottsdale,39172.223583139275
1984,87273,2.7971688355136126,Toyota,Palm Beach,37258.54417756806
2009,2096,5.5573276388698805,Chevy,Scottsdale,72077.03819434941
1988,44487,7.047028140727353,Ford,Palm Beach,64786.44070363677
2016,3189,9.204563849530853,Porsche,Scottsdale,93703.91924765427
1998,98927,5.519458096872881,Ford,Scottsdale,56704.59048436441
1990,20759,9.692548975524971,Porsche,Las Vegas,81386.84487762486
2015,45278,9.474713668660318,Chevy,Scottsdale,90345.76834330159
2006,96065,8.785562769859244,Ford,Palm Beach,77321.31384929622
2002,81368,5.499795384661767,Ferrari,Las Vegas,160362.17692330884
2009,85142,2.268135493191852,Chevy,Las Vegas,47326.477465959266
1982,106571,2.961140228338464,Ford,Scottsdale,35148.60114169232
2003,70211,6.82903002440778,Porsche,Scottsdale,68624.0501220389
1997,100535,4.795794822557765,Porsche,Las Vegas,52425.47411278883
1979,89342,2.321214685785968,Chevy,Palm Beach,32171.87342892984
1982,113304,5.310945402753794,Chevy,Scottsdale,46224.32701376897
2023,17299,1.1568749095184132,Porsche,Las Vegas,55554.474547592064
2021,60138,7.605058338096339,Ford,Palm Beach,82511.4916904817
2004,57886,1.6622316504072177,Ferrari,Scottsdale,144522.5582520361
2011,109736,6.662022579209071,Toyota,Las Vegas,67836.51289604536
1975,49394,8.137092768630396,Chevy,Las Vegas,63246.06384315198
2009,143837,2.1937948700856897,Porsche,Scottsdale,41085.274350428444
2001,634,5.667748215994113,Ford,Palm Beach,68775.34107997056
2019,91928,8.011607629235227,Chevy,Palm Beach,80365.23814617614
2014,36232,3.3457010928130124,Ford,Las Vegas,60105.305464065066
1967,115820,2.4662493370145717,Chevy,Palm Beach,24249.24668507286
2009,36210,4.031371998707112,Porsche,Las Vegas,61035.85999353556
1980,63680,5.992292589249843,Ford,Scottsdale,53593.462946249216
1960,64116,6.17751635369275,Porsche,Palm Beach,44475.98176846375
2014,46333,2.177887001119183,Ford,Scottsdale,53256.13500559591
1967,129963,5.118119629065745,Chevy,Las Vegas,36094.29814532873
1988,106411,3.4145397598553906,Toyota,Scottsdale,40431.59879927695
1991,34509,8.578217962584556,Toyota,Palm Beach,74940.18981292278
1997,139910,3.822176188576277,Ferrari,Scottsdale,143619.8809428814
1964,24154,8.548340720804736,Ferrari,Palm Beach,162326.30360402368
2006,29809,4.857081513416129,Porsche,Palm Beach,64304.50756708065
1981,109421,7.539271892438079,Ford,Palm Beach,57254.2594621904
2006,463,5.590542056897293,Ferrari,Palm Beach,170906.41028448648
1993,10458,6.597663617178788,Chevy,Palm Beach,68442.51808589394
1960,134412,4.558208597752448,Toyota,Las Vegas,29349.84298876224
2014,45789,7.913860910267417,Ford,Scottsdale,81990.4045513371
2014,2036,4.826704452162925,Toyota,Las Vegas,70929.92226081464
1985,112372,5.117154819272397,Ford,Scottsdale,46848.57409636199
2002,91174,5.6591080140786145,Ferrari,Scottsdale,160178.14007039307
1969,982,8.486417065473852,Ferrari,Scottsdale,166833.88532736927
1989,105327,6.934410357413183,Porsche,Las Vegas,58639.35178706591
2009,125965,4.142443479091748,Ford,Palm Beach,52615.717395458734
1977,123845,7.0328767058338855,Chevy,Palm Beach,51279.88352916943
1976,28985,6.781839157077195,Ferrari,Las Vegas,159010.69578538596
1985,134375,9.37917348291734,Porsche,Palm Beach,65958.3674145867
1967,133416,8.57274792422815,Ferrari,Scottsdale,153022.13962114076
2006,98422,6.827022313761233,Toyota,Palm Beach,67292.91156880617
1999,68719,4.073563996156393,Ferrari,Palm Beach,152995.91998078197
2008,21684,8.016188039751427,Ford,Palm Beach,81912.54019875714
1971,8621,6.176874637565208,Porsche,Scottsdale,55522.273187826046
1986,33641,9.867429892908115,Ford,Palm Beach,78973.04946454059
1967,29163,3.2275551571282364,Chevy,Palm Beach,36721.47578564119
1984,70368,1.7169025683779826,Chevy,Palm Beach,33547.71284188991
2005,126318,1.6290263069915292,Ferrari,Las Vegas,138013.33153495763
1963,118306,6.760273495165123,Porsche,Las Vegas,43470.76747582562
1992,133739,9.453342060203715,Porsche,Palm Beach,69892.81030101857
1960,147293,1.0173872286235466,Porsche,Las Vegas,10357.636143117732
1978,132846,7.531939422619996,Porsche,Las Vegas,53375.09711309998
1990,76511,6.913586642796509,Ferrari,Scottsdale,161916.83321398255
1975,109976,7.590737729975193,Ford,Las Vegas,54456.088649875965
1973,140499,4.19864866086102,Ferrari,Las Vegas,133443.3433043051
2012,23431,8.384468001920695,Ford,Palm Beach,85579.24000960347
2007,23104,1.4023623827697576,Toyota,Scottsdale,48201.41191384879
1964,119343,7.798879905598248,Toyota,Scottsdale,49060.09952799124
2000,141664,3.4036474721417895,Ford,Scottsdale,42851.837360708945
1985,144921,5.291539973722644,Ferrari,Las Vegas,144465.59986861324
2021,63317,8.403726444014985,Chevy,Palm Beach,86186.93222007493
1987,89144,3.442231316720233,Ferrari,Scottsdale,141796.75658360118
1961,9145,2.6668676047950415,Chevy,Scottsdale,32919.83802397521
2009,20216,7.131818668130958,Ferrari,Las Vegas,178137.4933406548
2023,18767,5.800554023561241,Porsche,Scottsdale,78626.0701178062
1965,75157,5.62963481871566,Porsche,Palm Beach,43132.4740935783
2022,74305,3.3109256398412183,Toyota,Scottsdale,60124.12819920609
1968,27402,1.313922752380249,Toyota,Palm Beach,27829.413761901244
1992,142455,4.692422244985451,Ford,Palm Beach,45216.611224927256
2000,72634,1.9590353242099119,Chevy,Palm Beach,42531.77662104956
1984,13540,9.153902355842819,Porsche,Las Vegas,76415.5117792141
2007,111101,1.3712529112455747,Ferrari,Las Vegas,139246.16455622786
1972,46601,4.884857687659433,Ford,Palm Beach,45764.18843829716
1968,132441,1.4702102533074508,Ferrari,Palm Beach,118106.95126653725
2012,7968,1.8598948710828969,Porsche,Scottsdale,54502.67435541448
1972,78009,6.929800002298198,Porsche,Scottsdale,52848.10001149099
1990,84623,6.824001348766851,Porsche,Scottsdale,60657.70674383425
2000,15834,1.297469753914958,Porsche,Las Vegas,44903.94876957479
1970,83700,1.0101832760878318,Ferrari,Scottsdale,121680.91638043916
1963,8533,1.709362695185056,Ford,Palm Beach,29193.513475925283
1993,140283,7.866990079407479,Porsche,Palm Beach,61806.650397037396
2020,104086,6.261188254763565,Toyota,Las Vegas,70897.34127381782
1997,63853,1.3430642066964245,Ford,Las Vegas,38830.021033482124
2005,113883,5.3928731428554455,Toyota,Scottsdale,58076.065714277225
1963,21851,7.408264213490062,Ferrari,Las Vegas,156356.2210674503
1997,147625,8.820562551407257,Porsche,Palm Beach,67840.31275703628
1978,48670,9.406328415931094,Ford,Palm Beach,71164.64207965547
1965,24603,3.9469650665866,Porsche,Las Vegas,39774.525332933
1993,133951,2.222491855719391,Porsche,Palm Beach,34217.35927859696
1977,86940,3.132333286583027,Ford,Las Vegas,35467.66643291514
1972,131927,7.985543428362013,Porsche,Palm Beach,52735.017141810065
2000,39363,9.743357935380796,Porsche,Scottsdale,84780.48967690398
1982,108591,5.197542556243425,Chevy,Las Vegas,46128.612781217125
1978,55187,3.748178921930108,Chevy,Las Vegas,42222.19460965054
2004,51582,4.862715237640311,Ford,Las Vegas,61155.37618820155
1970,123089,3.743318301806192,Ford,Palm Beach,31407.69150903096
1960,148572,3.3083877088643887,Porsche,Scottsdale,21684.738544321943
1983,40215,6.343756771664616,Toyota,Las Vegas,59197.28385832308
2021,14349,1.1416238233618996,Ford,Palm Beach,54773.219116809494
2013,110461,3.3359702379848937,Porsche,Las Vegas,52133.75118992447
1966,24700,6.952438700604901,Toyota,Palm Beach,55292.19350302451
1984,37806,1.2885642667612451,Chevy,Scottsdale,34662.22133380623
1980,19322,1.748816348580415,Ford,Palm Beach,36811.88174290207
1974,99141,3.640565303072063,Porsche,Palm Beach,35288.726515360315
1960,104604,8.900243187480864,Chevy,Las Vegas,54040.81593740432
1971,41239,7.8839754414876655,Ferrari,Palm Beach,160795.97720743832
2017,115019,1.1994096647461916,Chevy,Las Vegas,42995.14832373096
1966,41402,5.515415350196427,Porsche,Palm Beach,46436.876750982134
1974,87938,3.472187445886751,Toyota,Scottsdale,35567.137229433756
1980,139818,6.8378109315585665,Ferrari,Palm Beach,150207.25465779283
1978,144715,7.493984943341151,Ferrari,Las Vegas,151998.42471670575
2019,78453,8.765763194163544,Ferrari,Palm Beach,185483.5159708177
1988,89092,5.278746133936128,Ford,Palm Beach,51484.53066968064
1984,51528,9.95005079691026,Porsche,Scottsdale,76597.45398455129
1992,23877,9.819874965583985,Ferrari,Las Vegas,182711.67482791992
2008,58039,8.9395005202393,Chevy,Scottsdale,82893.6026011965
1991,86550,6.173825456422637,Toyota,Palm Beach,57714.127282113186
2008,23648,4.582057937534335,Porsche,Scottsdale,64545.489687671674
1994,125649,4.279476791258064,Chevy,Palm Beach,45832.483956290314
2003,137899,1.1091227507897035,Ford,Palm Beach,33255.71375394851
1997,147864,3.2425704751812985,Ferrari,Scottsdale,139926.4523759065
1985,31725,7.469274114542481,Chevy,Scottsdale,66673.8705727124
1970,25018,6.432688899037599,Porsche,Palm Beach,54661.64449518799
1994,114926,9.247799702507802,Chevy,Scottsdale,71746.39851253902
1967,114981,1.450200402249021,Ford,Scottsdale,19252.902011245103
2005,15677,2.3974894285959754,Toyota,Palm Beach,52919.747142979875
1973,85255,8.103194104169171,Ferrari,Las Vegas,158490.47052084585
1969,111876,4.226568680758004,Porsche,Scottsdale,34445.24340379002
1961,99346,2.0651080034609013,Ferrari,Scottsdale,120890.9400173045
2005,142326,9.968054545900802,Ferrari,Las Vegas,178107.672729504
1968,95048,8.085252724024265,Ferrari,Scottsdale,154921.46362012133
1962,21441,4.678669330823103,Chevy,Palm Beach,42249.246654115515
1980,97654,8.410127292515263,Chevy,Scottsdale,62285.236462576315
1985,107898,7.12543483107238,Toyota,Palm Beach,57337.3741553619
1967,46430,8.1097728361285,Ford,Las Vegas,59405.86418064249
2007,87859,8.33685739809085,Porsche,Las Vegas,76398.38699045425
1961,86907,1.762558149612861,Chevy,Las Vegas,20622.090748064307
1965,33413,6.606755989192861,Ferrari,Scottsdale,152192.4799459643
1987,47000,1.0610699767914484,Ford,Las Vegas,34105.34988395724
2012,78940,1.3911062167105355,Porsche,Scottsdale,45061.531083552676
1988,86172,9.135820081502567,Porsche,Scottsdale,71061.90040751283
1985,96467,5.748073492211249,Porsche,Scottsdale,51593.66746105625
1984,49256,7.6231178728167235,Porsche,Las Vegas,65189.989364083616
1971,87553,8.546508913988314,Toyota,Las Vegas,59477.24456994156
1964,26038,9.546280908081265,Porsche,Scottsdale,67127.60454040632
1993,59264,8.824175631305163,Ford,Las Vegas,74694.47815652582
2007,60382,5.349803038275645,Chevy,Scottsdale,64210.815191378235
1996,47901,4.023732766424603,Ford,Las Vegas,53328.563832123014
1974,140637,2.3904391258543436,Ferrari,Palm Beach,124888.49562927173
2003,3426,4.602893342385519,Toyota,Las Vegas,64171.8667119276
1995,134831,4.298442212450471,Toyota,Las Vegas,45509.111062252356
1974,115919,6.03617357760286,Ferrari,Las Vegas,145588.9678880143
2002,4863,6.9895846788149205,Ford,Scottsdale,75461.6233940746
2007,142000,9.804929288005427,Ford,Scottsdale,78324.64644002714
1982,47688,7.555475674906592,Ferrari,Palm Beach,164008.57837453295
1965,11321,6.793736791986309,Porsche,Palm Beach,55336.58395993155
2005,142383,4.015831908415083,Porsche,Palm Beach,48340.85954207541
2009,13669,1.3105348884849337,Chevy,Scottsdale,49685.77444242466
2003,37960,3.593126159692226,Ford,Palm Beach,55669.630798461134
2018,45437,7.91603110413656,Ford,Palm Beach,84036.45552068281
2002,144687,2.8474474672342156,Ferrari,Las Vegas,140768.53733617108
2004,71795,7.40969374306703,Ferrari,Palm Beach,171868.96871533516
1980,106849,6.218018583124742,Porsche,Las Vegas,50405.19291562371
1982,43890,2.546711827754184,Ford,Scottsdale,39344.55913877092
2002,68680,3.3546232566264695,Ford,Scottsdale,50905.116283132345
2014,5736,5.466732431378288,Toyota,Las Vegas,73760.06215689145
1975,77229,4.765372345970627,Chevy,Palm Beach,43603.96172985314
2006,134064,8.007074627920836,Chevy,Scottsdale,69628.97313960418
2012,21772,7.609641782889223,Porsche,Las Vegas,81871.00891444611
2019,5912,6.171170531257154,Ford,Scottsdale,79764.65265628578
1974,754,8.400472403256327,Toyota,Scottsdale,68926.96201628164
1984,54733,6.064025866158778,Ford,Palm Beach,56846.82933079389
1995,17243,9.679503309915342,Ferrari,Scottsdale,184173.21654957673
1970,56034,2.955016892359733,Porsche,Las Vegas,34171.684461798664
2010,67434,7.4271879424193745,Chevy,Palm Beach,75392.53971209687
1974,103563,4.329497188490212,Ford,Las Vegas,38291.185942451055
1963,125951,3.510695749781745,Porsche,Las Vegas,26458.378748908726
1980,29187,2.623487283709416,Chevy,Las Vegas,40198.73641854708
1972,142790,5.972531286353894,Ford,Palm Beach,41583.65643176947
1981,8546,2.9392248947429014,Toyota,Scottsdale,44341.52447371451
1978,102227,2.803157663035653,Porsche,Las Vegas,32793.08831517826
1993,48967,9.914787145754362,Ford,Scottsdale,81177.23572877182
1973,60201,8.215726751611847,Chevy,Scottsdale,61558.53375805923
2020,88174,7.734491382289378,Chevy,Las Vegas,79855.05691144688
1963,118522,8.146545632944795,Toyota,Scottsdale,50380.528164723975
2007,87992,9.720305863468683,Porsche,Palm Beach,83302.32931734342
2012,120144,6.1594901987788315,Porsche,Palm Beach,64783.05099389416
2011,39248,2.982194896625745,Ford,Scottsdale,56486.17448312872
2005,83028,8.75988676677915,Chevy,Scottsdale,77996.63383389574
1986,51760,7.684576565086811,Chevy,Palm Beach,66246.88282543406
1988,35550,4.728774811007558,Toyota,Scottsdale,54088.874055037784
2006,33857,5.262125487171817,Toyota,Scottsdale,65924.92743585909
1987,78112,4.701271586309822,Porsche,Scottsdale,49195.15793154911
1994,106850,9.369479442061037,Chevy,Scottsdale,73162.39721030518
1967,127143,4.091784503484647,Ford,Las Vegas,31244.62251742324
1975,56216,9.671358507905552,Ferrari,Scottsdale,170235.19253952775
2001,144333,9.192445941285548,Ford,Palm Beach,72028.92970642775
1995,32252,6.67469028023356,Toyota,Las Vegas,67648.2514011678
1989,106479,6.218395957900672,Ford,Las Vegas,54944.079789503354
1977,20936,4.330803520629738,Chevy,Palm Beach,48060.417603148686
1961,141935,1.165045501095849,Porsche,Scottsdale,12131.727505479244
2008,69544,2.148608676139779,Ferrari,Las Vegas,147788.6433806989
1972,93209,7.788081910145938,Porsche,Las Vegas,55619.50955072969
1963,143129,5.243861139293487,Ferrari,Scottsdale,133406.40569646744
1985,135551,2.348543207691713,Ferrari,Scottsdale,130687.61603845857
1984,82118,3.375647687186839,Chevy,Palm Beach,40666.43843593419
1989,123176,9.530532098622997,Chevy,Las Vegas,69835.06049311499
1970,132049,4.304195517792386,Toyota,Scottsdale,33316.077588961925
1966,83888,9.169137506972382,Toyota,Scottsdale,60456.887534861904
1990,96970,3.74172249064219,Ferrari,Palm Beach,144011.61245321095
2003,83408,5.888980849304448,Toyota,Las Vegas,62604.10424652224
1969,58013,1.184293750259781,Chevy,Scottsdale,24620.168751298905
1998,2737,5.696875993362192,Toyota,Palm Beach,67210.67996681096
1972,42125,6.732478095495672,Ferrari,Las Vegas,155449.89047747836
1990,99608,3.1087458940346013,Porsche,Las Vegas,40582.929470173
1966,82564,6.210434585848213,Ford,Las Vegas,45795.77292924106
2022,28842,6.82450994845887,Toyota,Las Vegas,82238.34974229435
2015,11931,7.181974705435809,Chevy,Palm Beach,82216.77352717904
2008,113868,7.987629898198929,Porsche,Scottsdale,72551.34949099465
2001,85192,3.8020531863647484,Chevy,Las Vegas,50991.065931823745
